RocketLogger CSV File
File Version,3
Block Size,1
Block Count,639                 
Sample Count,639                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 22:58:59 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587769674.150973518,1,-166206,-22631177,-45636699
1587769675.154416087,1,-163423,-22582104,-45630186
1587769676.157867468,1,-162696,-22558654,-45625025
1587769677.161307587,1,-162791,-22613651,-45631538
1587769678.164751554,1,-165384,-22731286,-45643826
1587769679.168202086,1,-162443,-22639274,-45636699
1587769680.171673339,1,-163138,-22620030,-45633996
1587769681.175104997,1,-163961,-22521499,-45620233
1587769682.178558242,1,-165953,-22609427,-45629572
1587769683.182006645,1,-165858,-22687681,-45638788
1587769684.185455864,1,-164878,-22661024,-45638174
1587769685.188913928,1,-161747,-22625218,-45633258
1587769686.192352533,1,-161968,-22507022,-45620479
1587769687.195791172,1,-162316,-22593618,-45627483
1587769688.199255363,1,-164182,-22619732,-45630801
1587769689.202691630,1,-165985,-22721261,-45642597
1587769690.206190119,1,-164657,-22627391,-45633013
1587769691.209579313,1,-163138,-22565629,-45625025
1587769692.213063510,1,-162885,-22564297,-45621462
1587769693.216501456,1,-163739,-22611723,-45626377
1587769694.219942709,1,-164404,-22732022,-45641123
1587769695.223403587,1,-167218,-22635769,-45632521
1587769696.226859478,1,-163834,-22615719,-45629818
1587769697.230281574,1,-160608,-22524391,-45616424
1587769698.233713323,1,-159406,-22609094,-45627114
1587769699.237189008,1,-162190,-22702315,-45637313
1587769700.240633420,1,-165416,-22648755,-45635102
1587769701.244078423,1,-159754,-22622834,-45631415
1587769702.247524994,1,-159881,-22507495,-45617284
1587769703.250975482,1,-162537,-22604169,-45627237
1587769704.254425813,1,-161747,-22660358,-45634610
1587769705.257880868,1,-164372,-22670873,-45636822
1587769706.261313904,1,-164087,-22625814,-45634241
1587769707.264790477,1,-162253,-22506479,-45619741
1587769708.268223906,1,-165321,-22596808,-45625025
1587769709.271672980,1,-162158,-22633473,-45630924
1587769710.275126766,1,-162632,-22688890,-45640385
1587769711.278581551,1,-164467,-22625025,-45632030
1587769712.282021572,1,-161810,-22506444,-45618636
1587769713.285486405,1,-162949,-22599244,-45625271
1587769714.288951047,1,-163328,-22655608,-45633135
1587769715.292370787,1,-162411,-22661567,-45637682
1587769716.295809551,1,-161304,-22625919,-45637682
1587769717.299259786,1,-161905,-22511702,-45615195
1587769718.302710008,1,-163739,-22608270,-45625394
1587769719.306158927,1,-163866,-22716494,-45638788
1587769720.309599793,1,-158900,-22637223,-45631538
1587769721.313031780,1,-163233,-22608919,-45627114
1587769722.316499530,1,-162980,-22549926,-45620602
1587769723.319969565,1,-162949,-22609112,-45621830
1587769724.323392506,1,-166206,-22731759,-45637559
1587769725.326857209,1,-162158,-22627251,-45628343
1587769726.330309030,1,-161905,-22555377,-45620724
1587769727.333739021,1,-162791,-22578266,-45619741
1587769728.337202963,1,-162632,-22613143,-45624657
1587769729.340656854,1,-163486,-22710132,-45637068
1587769730.344100583,1,-160861,-22622747,-45626869
1587769731.347542843,1,-162917,-22504481,-45613106
1587769732.350978329,1,-163644,-22597457,-45620724
1587769733.354444557,1,-163486,-22666492,-45630186
1587769734.357879953,1,-163866,-22647196,-45630555
1587769735.361341764,1,-162632,-22617559,-45624534
1587769736.364798692,1,-162379,-22531594,-45613597
1587769737.368295530,1,-161684,-22608638,-45622813
1587769738.371685164,1,-164214,-22730707,-45635224
1587769739.375129462,1,-161177,-22624727,-45626500
1587769740.378602169,1,-163075,-22542512,-45615809
1587769741.382030753,1,-160577,-22579966,-45616301
1587769742.385496142,1,-162727,-22613020,-45621708
1587769743.388938240,1,-163644,-22705610,-45633873
1587769744.392380756,1,-164404,-22620994,-45624165
1587769745.395817823,1,-161652,-22508319,-45611877
1587769746.399292617,1,-161494,-22588904,-45617284
1587769747.402738509,1,-163550,-22622764,-45623182
1587769748.406173204,1,-162949,-22690818,-45632521
1587769749.409631506,1,-162664,-22621432,-45624165
1587769750.413088331,1,-162095,-22507092,-45611263
1587769751.416514122,1,-161589,-22589482,-45618390
1587769752.419966520,1,-162917,-22621888,-45622813
1587769753.423422610,1,-162221,-22695690,-45634241
1587769754.426885289,1,-160956,-22621555,-45626254
1587769755.430314247,1,-163075,-22510808,-45612983
1587769756.433757271,1,-160671,-22588115,-45618390
1587769757.437219654,1,-163044,-22618172,-45623796
1587769758.440657041,1,-163075,-22704786,-45635839
1587769759.444116374,1,-160197,-22622694,-45626008
1587769760.447568941,1,-161842,-22518099,-45614580
1587769761.451011392,1,-161968,-22585732,-45619127
1587769762.454466170,1,-161114,-22615246,-45624165
1587769763.457901283,1,-163803,-22713269,-45638788
1587769764.461362157,1,-162632,-22624359,-45629449
1587769765.464807900,1,-162190,-22524864,-45617530
1587769766.468243702,1,-163075,-22585802,-45622813
1587769767.471698792,1,-165226,-22614089,-45622322
1587769768.475146056,1,-166048,-22716108,-45638174
1587769769.478596539,1,-166143,-22624920,-45628097
1587769770.482057822,1,-162063,-22526178,-45618881
1587769771.485498403,1,-163328,-22583050,-45622076
1587769772.488960710,1,-162190,-22614702,-45627114
1587769773.492400074,1,-165194,-22715740,-45641491
1587769774.495852483,1,-164593,-22627111,-45631046
1587769775.499308632,1,-163170,-22522918,-45618144
1587769776.502741014,1,-162696,-22590411,-45624534
1587769777.506193980,1,-163265,-22621187,-45627729
1587769778.509643561,1,-165732,-22697215,-45639894
1587769779.513099880,1,-162379,-22625621,-45630924
