RocketLogger CSV File
File Version,3
Block Size,1
Block Count,690                 
Sample Count,690                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Sat Apr 25 00:29:48 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587775076.876437206,1,50542,-2084024,-78080547
1587775077.879882395,1,52060,-2019808,-78074403
1587775078.883343247,1,51902,-2002808,-78072929
1587775079.886792735,1,53356,-1931705,-78063958
1587775080.890239217,1,50668,-1994045,-78071454
1587775081.893682147,1,51396,-2071124,-78082391
1587775082.897123648,1,51427,-2024978,-78078458
1587775083.900583855,1,50953,-2006243,-78077844
1587775084.904019580,1,52503,-1923976,-78067891
1587775085.907482909,1,53957,-1992503,-78076001
1587775086.910937829,1,51554,-2059575,-78084480
1587775087.914380190,1,50510,-2028641,-78085217
1587775088.917836581,1,54685,-2006576,-78081653
1587775089.921298028,1,54052,-1923292,-78072683
1587775090.924707684,1,53578,-1992871,-78079687
1587775091.928188278,1,54685,-2066760,-78091238
1587775092.931626542,1,53103,-2025154,-78087552
1587775093.935086953,1,54622,-2005367,-78086691
1587775094.938489858,1,51712,-1929111,-78076738
1587775095.941954504,1,52439,-1994343,-78086569
1587775096.945422099,1,52819,-2073193,-78096030
1587775097.948857315,1,50889,-2023979,-78092958
1587775098.952310397,1,52471,-2005735,-78091361
1587775099.955731438,1,50383,-1926412,-78081039
1587775100.959220160,1,55096,-1993011,-78088903
1587775101.962623409,1,51490,-2059312,-78098734
1587775102.966099727,1,52661,-2033566,-78099348
1587775103.969558822,1,50289,-2007996,-78095907
1587775104.972980841,1,53230,-1916562,-78086077
1587775105.976468002,1,51111,-1983126,-78092590
1587775106.979886202,1,51902,-2002247,-78096768
1587775107.983352268,1,50858,-2083393,-78108564
1587775108.986793328,1,52028,-2013376,-78101683
1587775109.990257008,1,54527,-1987963,-78098979
1587775110.993682255,1,53072,-1937015,-78092344
1587775111.997155852,1,49941,-1993624,-78100454
1587775113.000596083,1,49782,-2039911,-78105861
1587775114.004057253,1,50036,-2056543,-78112251
1587775115.007492265,1,52439,-2010379,-78106844
1587775116.010942965,1,52819,-1950633,-78101068
1587775117.014391578,1,52819,-1957696,-78099348
1587775118.017850735,1,56867,-1996341,-78105124
1587775119.021287504,1,51332,-2072789,-78114954
1587775120.024728886,1,52408,-2035091,-78114094
1587775121.028178878,1,54305,-2008995,-78111759
1587775122.031630689,1,53768,-1925167,-78100700
1587775123.035091347,1,55096,-1972400,-78106721
1587775124.038534416,1,52186,-1997988,-78110899
1587775125.041969736,1,53515,-2091069,-78123924
1587775126.045424448,1,54052,-2019475,-78117289
1587775127.048876317,1,55317,-2005297,-78115937
1587775128.052322080,1,54685,-1923537,-78105492
1587775129.056010631,1,55128,-1991398,-78114462
1587775130.059247405,1,52724,-2034863,-78120238
1587775131.062679288,1,50194,-2050409,-78125276
1587775132.066115751,1,52945,-2009538,-78121467
1587775133.069614155,1,52977,-1922135,-78110899
1587775134.073009978,1,54558,-1979919,-78116920
1587775135.076484450,1,54021,-2002808,-78122450
1587775136.079922769,1,53293,-2078783,-78133263
1587775137.083371244,1,54116,-2011396,-78123924
1587775138.086817669,1,55317,-1948179,-78117412
1587775139.090256584,1,52661,-1969333,-78120238
1587775140.093707325,1,55412,-1998549,-78125399
1587775141.097179857,1,51617,-2089071,-78137073
1587775142.100610483,1,53736,-2013762,-78129454
1587775143.104076248,1,54369,-1970472,-78125276
1587775144.107514692,1,51838,-1960184,-78122695
