RocketLogger CSV File
File Version,3
Block Size,1
Block Count,727                 
Sample Count,727                 
Sample Rate,1
MAC Address,40:bd:32:e9:18:c6
Start Time,Fri Apr 24 00:55:17 2020
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1587690279.402373436,1,43995,-1056330,-85588687
1587690280.405851916,1,43394,-1102687,-85599623
1587690281.409291263,1,45513,-1051668,-85591390
1587690282.412738166,1,42856,-953014,-85569763
1587690283.416187197,1,47347,-1030234,-85582543
1587690284.419629222,1,41464,-1099865,-85593725
1587690285.423084519,1,42571,-1076941,-85596551
1587690286.426525546,1,45260,-1049250,-85589301
1587690287.429965136,1,45639,-961882,-85566568
1587690288.433441206,1,44279,-1034949,-85579594
1587690289.436858237,1,43077,-1123630,-85598517
1587690290.440314011,1,44374,-1068038,-85593234
1587690291.443769763,1,43868,-1044413,-85585001
1587690292.447214630,1,44469,-971434,-85568166
1587690293.450685146,1,44627,-1036771,-85580085
1587690294.454114671,1,44754,-1134286,-85599623
1587690295.457570221,1,43995,-1064235,-85589793
1587690296.461025864,1,44912,-1036228,-85582174
1587690297.464460391,1,43931,-983159,-85567674
1587690298.467916867,1,45355,-1038051,-85578857
1587690299.471361161,1,43457,-1140017,-85599501
1587690300.474807524,1,44121,-1058101,-85587827
1587690301.478249615,1,43615,-998179,-85575170
1587690302.481694450,1,42793,-1006346,-85571729
1587690303.485155128,1,45228,-1041223,-85578365
1587690304.488603490,1,43773,-1128082,-85599009
1587690305.492034644,1,42287,-1053947,-85587335
1587690306.495494335,1,43520,-960182,-85565831
1587690307.498937852,1,45861,-1020928,-85575170
1587690308.502392666,1,43520,-1061834,-85583649
1587690309.505858140,1,43931,-1097762,-85596797
1587690310.509289680,1,46556,-1051493,-85585861
1587690311.512739187,1,46272,-953260,-85563496
1587690312.516180977,1,45196,-1031496,-85578857
1587690313.519628086,1,47632,-1106245,-85596183
1587690314.523084309,1,43741,-1073629,-85597780
1587690315.526523732,1,45955,-1048058,-85586475
1587690316.529982087,1,46873,-966544,-85566814
1587690317.533421410,1,43900,-1036298,-85581437
1587690318.536871951,1,43330,-1133620,-85600852
1587690319.540318399,1,45671,-1064322,-85591759
1587690320.543769852,1,44943,-1034703,-85584263
1587690321.547216790,1,45608,-985052,-85571484
1587690322.550661932,1,43678,-1038261,-85584632
1587690323.554121960,1,43141,-1139684,-85604293
1587690324.557583531,1,43931,-1058136,-85596920
1587690325.561015771,1,46430,-1000177,-85587704
1587690326.564469745,1,45418,-1005347,-85573327
1587690327.567902596,1,43805,-1041381,-85584263
1587690328.571365719,1,43425,-1127364,-85607611
1587690329.574820555,1,46145,-1053474,-85593602
1587690330.578254906,1,44690,-957939,-85574187
1587690331.581699796,1,43963,-1023154,-85584140
1587690332.585144271,1,44216,-1069282,-85593356
1587690333.588600559,1,44311,-1091102,-85603310
1587690334.592057065,1,43836,-1051055,-85593356
1587690335.595495642,1,43773,-954802,-85575047
1587690336.598948747,1,46082,-1032618,-85585123
1587690337.602406491,1,42951,-1109750,-85602081
1587690338.605846228,1,43394,-1073085,-85600238
1587690339.609296710,1,43046,-1048461,-85596551
1587690340.612753715,1,45797,-965002,-85576645
1587690341.616202480,1,45639,-1035527,-85586229
1587690342.619636115,1,44342,-1126487,-85608594
1587690343.623092521,1,42729,-1067442,-85598149
1587690344.626540318,1,46272,-1043659,-85593356
1587690345.630008635,1,45228,-973520,-85573573
1587690346.633434867,1,44279,-1036841,-85588318
1587690347.636890715,1,42729,-1132709,-85609085
1587690348.640336276,1,43773,-1065532,-85598763
1587690349.643792401,1,44026,-1042257,-85593356
1587690350.647229937,1,45987,-973415,-85576399
1587690351.650680462,1,43457,-1036754,-85589301
1587690352.654129080,1,42571,-1129537,-85609577
1587690353.657588628,1,44659,-1068125,-85601589
1587690354.661034890,1,45449,-1047234,-85597166
1587690355.664491599,1,46493,-962706,-85577751
1587690356.667932522,1,42856,-1034002,-85590899
1587690357.671387338,1,43394,-1104194,-85605276
1587690358.674825374,1,42002,-1081235,-85606996
1587690359.678276972,1,46082,-1051073,-85600852
1587690360.681725509,1,45513,-953610,-85579348
1587690361.685177940,1,43299,-1027851,-85591759
1587690362.688617275,1,44058,-1071175,-85601467
1587690363.692076390,1,45576,-1100654,-85612772
1587690364.695527839,1,45861,-1052878,-85602204
1587690365.698971969,1,43773,-956993,-85583034
1587690366.702418322,1,42128,-1018895,-85591636
1587690367.705865580,1,45418,-1046043,-85599132
1587690368.709317525,1,43836,-1125734,-85616704
1587690369.712771799,1,43362,-1054578,-85603678
1587690370.716208856,1,45070,-979233,-85590530
1587690371.719666027,1,44817,-1007678,-85592128
1587690372.723108556,1,44469,-1040276,-85598026
1587690373.726545696,1,39914,-1138195,-85621373
1587690374.730017656,1,46430,-1057662,-85607488
1587690375.733455539,1,44121,-1014846,-85598763
1587690376.736908823,1,47252,-990835,-85590162
1587690377.740358071,1,46904,-1038349,-85599992
1587690378.743814703,1,43647,-1137301,-85621988
1587690379.747249613,1,43805,-1064375,-85611297
1587690380.750701703,1,45576,-1043238,-85604293
1587690381.754148968,1,45797,-968314,-85587581
1587690382.757599431,1,44153,-1035404,-85599992
1587690383.761059163,1,42982,-1114534,-85616581
1587690384.764492924,1,44848,-1077274,-85613263
1587690385.767933552,1,43141,-1050897,-85606505
1587690386.771400098,1,45797,-953873,-85586352
1587690387.774842386,1,45038,-1028569,-85598149
1587690388.778290499,1,46114,-1068529,-85607611
1587690389.781731918,1,45196,-1105614,-85618793
1587690390.785191935,1,46145,-1053018,-85611911
1587690391.788639905,1,44406,-961251,-85592251
1587690392.792108781,1,46082,-1015793,-85595937
1587690393.795550999,1,43172,-1043501,-85603433
1587690394.798993335,1,43330,-1131184,-85623831
1587690395.802438826,1,43299,-1055296,-85611420
1587690396.805879412,1,46462,-988189,-85596551
1587690397.809340120,1,45702,-1004856,-85596797
1587690398.812800319,1,47474,-1040171,-85606136
1587690399.816230733,1,41844,-1139194,-85625183
1587690400.819683434,1,45513,-1059222,-85613509
1587690401.823119996,1,45513,-1026343,-85605890
1587690402.826564755,1,46873,-980443,-85595691
1587690403.830025986,1,47537,-1036631,-85605276
1587690404.833481886,1,44659,-1120739,-85620390
1587690405.836930498,1,45924,-1076380,-85616827
1587690406.840395421,1,46968,-1051370,-85611420
1587690407.843815538,1,46999,-953207,-85593848
1587690408.847289316,1,43330,-1022821,-85605522
1587690409.850717423,1,47442,-1048374,-85604907
1587690410.854174229,1,42729,-1129572,-85626780
1587690411.857619179,1,44912,-1056383,-85613140
1587690412.861082092,1,43583,-1012585,-85605522
1587690413.864534831,1,44406,-985805,-85594585
1587690414.867969480,1,43836,-1037017,-85605767
1587690415.871413055,1,44406,-1122526,-85625428
1587690416.874865246,1,46050,-1075995,-85621128
1587690417.878321733,1,44121,-1051283,-85620022
1587690418.881754352,1,45702,-953154,-85592988
1587690419.885197976,1,45133,-1024889,-85605522
1587690420.888669527,1,46303,-1054438,-85612895
1587690421.892116107,1,44880,-1120230,-85632433
1587690422.895546238,1,44058,-1054157,-85617072
1587690423.899029674,1,44216,-978094,-85601958
1587690424.902425755,1,45323,-1006504,-85604661
1587690425.905905201,1,45544,-1039540,-85611420
1587690426.909357417,1,42413,-1140087,-85633416
1587690427.912817462,1,44311,-1059608,-85620022
1587690428.916250793,1,47695,-1025292,-85614123
1587690429.919718738,1,44943,-983404,-85602081
1587690430.923138164,1,45228,-1037525,-85611666
1587690431.926599685,1,40800,-1132323,-85631327
1587690432.930064661,1,43963,-1068914,-85625797
1587690433.933509763,1,44184,-1048601,-85618916
1587690434.936961494,1,47284,-959639,-85604661
1587690435.940372390,1,46145,-1032583,-85612649
1587690436.943844799,1,44975,-1092206,-85625305
1587690437.947279975,1,46367,-1090664,-85629483
1587690438.950752339,1,44279,-1052457,-85622479
1587690439.954225375,1,46778,-955170,-85604170
1587690440.957633139,1,46240,-1018825,-85613017
1587690441.961103284,1,44406,-1044097,-85619039
1587690442.964512524,1,42445,-1132779,-85639928
1587690443.968006875,1,46177,-1056961,-85626534
1587690444.971450471,1,45829,-1011709,-85616212
1587690445.974901923,1,44690,-987085,-85606750
