RocketLogger CSV File
File Version,3
Block Size,1
Block Count,592
Sample Count,592
Sample Rate,1
MAC Address,b0:d5:cc:fb:39:78
Start Time,Tue Oct  1 00:18:04 2019
Comment,

,I1L_valid,I1H [nA],I1L [10pA],V1 [10nV]
1569889517.249206582,1,-98668,-11024074,35821445
1569889518.252708892,1,-177269,-18838960,35831246
1569889519.256198400,1,-187934,-19865842,35833819
1569889520.259685883,1,-212010,-22281765,35883191
1569889521.263164589,1,-175849,-18602978,35847173
1569889522.266671145,1,-95387,-10461726,35821077
1569889523.270157680,1,-182065,-19234129,35845702
1569889524.273642951,1,-209360,-21913995,35884416
1569889525.277126121,1,-194655,-20596649,35843742
1569889526.280630517,1,-178815,-18896440,35839454
1569889527.284113696,1,-102834,-11453899,35787754
1569889528.287584300,1,-184495,-19448235,35829041
1569889529.291067805,1,-238768,-25127531,35873145
1569889530.294583503,1,-175060,-18592477,35841905
1569889531.298065559,1,-175439,-18659914,35820097
1569889532.301547995,1,-114793,-12755276,35794982
1569889533.305047890,1,-182980,-19390721,35815564
1569889534.308502996,1,-256722,-26682192,35886499
1569889535.312006578,1,-175723,-18471173,35819730
1569889536.315517223,1,-174934,-18508686,35821690
1569889537.318984637,1,-119147,-12914321,35792042
1569889538.322482789,1,-181655,-19361411,35818382
1569889539.325970710,1,-265084,-27443360,35857831
1569889540.329479950,1,-177269,-18882556,35814339
1569889541.332934030,1,-181781,-18830879,35803926
1569889542.336453427,1,-105263,-11708445,35787387
1569889543.339934899,1,-183643,-19422852,35809071
1569889544.343430335,1,-232110,-24431642,35875596
1569889545.346929343,1,-177553,-18810072,35828061
1569889546.350416309,1,-174840,-18693728,35797800
1569889547.353906416,1,-106873,-11711741,35763007
1569889548.357387221,1,-184053,-19390545,35803803
1569889549.360857941,1,-243248,-25372068,35878291
1569889550.364385008,1,-177080,-18488895,35816177
1569889551.367839466,1,-176480,-18623329,35794370
1569889552.371353162,1,-119336,-13128234,35773543
1569889553.374846445,1,-209296,-22099791,35788244
1569889554.378314641,1,-266314,-27659710,35869715
1569889555.381835624,1,-175818,-18570302,35810419
1569889556.385296265,1,-156949,-16859751,35790449
1569889557.388814349,1,-155150,-16562274,35785671
1569889558.392277368,1,-179541,-19248959,35815442
1569889559.395752199,1,-253882,-26403752,35877801
1569889560.399217183,1,-174903,-18480078,35803558
1569889561.402760996,1,-101603,-11096313,35783711
1569889562.406265842,1,-176985,-18794120,35796697
1569889563.409744803,1,-188471,-20087906,35814094
1569889564.413222157,1,-198631,-20911883,35835411
1569889565.416708374,1,-174051,-18573510,35804906
1569889566.420258556,1,-102360,-11334400,35756513
1569889567.423649123,1,9213,-104002,46620437
1569889568.427192731,1,-256659,-26781760,35849745
1569889569.430693252,1,-171968,-18601593,35807601
1569889570.434181155,1,-170106,-18209176,35799760
1569889571.437677890,1,-137354,-14980653,35773788
1569889572.441154934,1,-181024,-19273571,35801966
1569889573.444637870,1,-260698,-27003824,35896668
1569889574.448141515,1,-171463,-18418812,35797800
1569889575.451635279,1,-114635,-12564940,35766437
1569889576.455129493,1,-172757,-18415850,35782609
1569889577.458592939,1,-183801,-19504540,35805396
1569889578.462087409,1,-208918,-21986410,35846683
1569889579.465577012,1,-175912,-18522587,35808459
1569889580.469059702,1,-101414,-11051841,35759209
1569889581.472570458,1,-183517,-19338044,35788979
1569889582.476054536,1,-258678,-27108826,35845335
1569889583.479546201,1,-175818,-18622242,35788979
1569889584.483022557,1,-160419,-17302477,35787754
1569889585.486507562,1,-152878,-16405683,35763987
1569889586.490032664,1,-181182,-19226188,35791674
1569889587.493469370,1,-251326,-26231928,35858199
1569889588.496988217,1,-174114,-18470296,35792042
1569889589.500467410,1,-96176,-10705983,35766314
1569889590.503990221,1,-176354,-18928133,35789469
1569889591.507419629,1,-195697,-20692623,35809439
1569889592.510966403,1,-187461,-19944672,35821322
1569889593.514435996,1,-175976,-18601260,35795472
1569889594.517919228,1,-109397,-11902322,35760679
1569889595.521397856,1,-183517,-19314292,35788489
1569889596.524907052,1,-266977,-27788605,35846438
1569889597.528372934,1,-175944,-18633900,35777463
1569889598.531888656,1,-158779,-16820169,35768520
1569889599.535388048,1,-157800,-16616686,35763129
1569889600.538845072,1,-180330,-19210797,35787264
1569889601.542386239,1,-253314,-26293895,35830878
1569889602.545849663,1,-173577,-18480709,35773910
1569889603.549342273,1,-100530,-10928485,35739852
1569889604.552817499,1,-177585,-18886991,35745732
1569889605.556314736,1,-190301,-20178271,35768275
1569889606.559798360,1,-197432,-20864501,35805396
1569889607.563285898,1,-175376,-18678355,35749775
1569889608.566788930,1,-102834,-11387041,35722700
1569889609.570281319,1,-183107,-19373664,35761414
1569889610.573784285,1,-270290,-27893449,35796207
1569889611.577256896,1,-174114,-18654585,35764599
1569889612.580738945,1,-165089,-17375172,35746467
1569889613.584245367,1,-152184,-16377302,35721597
1569889614.587730599,1,-182444,-19229484,35768765
1569889615.591233906,1,-254292,-26342557,35826591
1569889616.594713055,1,-175376,-18522587,35735809
1569889617.598190413,1,-98732,-11121188,35725150
1569889618.601692498,1,-176575,-18721723,35735931
1569889619.605142963,1,-186073,-19625406,35767907
1569889620.608673112,1,-214566,-22487913,35787632
1569889621.612156497,1,-176796,-18521430,35749653
1569889622.615633386,1,-94409,-10351623,35724538
1569889623.619141642,1,-182570,-19168604,35744385
1569889624.622594230,1,-223369,-23421379,35747692
1569889625.626114299,1,-195602,-20638194,35744630
1569889626.629611331,1,-176859,-18741777,35731888
1569889627.633086033,1,-96365,-10885258,35708243
1569889628.636579640,1,-183107,-19364128,35737891
1569889629.640051152,1,-225768,-23456333,35785304
1569889630.643588540,1,-178910,-19052172,35720985
1569889631.647054651,1,-176228,-18582258,35742179
1569889632.650539947,1,-106052,-11789713,35694154
1569889633.654023715,1,-182823,-19389108,35725518
1569889634.657536394,1,-246435,-25625423,35780403
1569889635.661024654,1,-174997,-18511719,35733236
1569889636.664502022,1,-174019,-18585378,35732378
1569889637.667997467,1,-112237,-12225585,35704936
1569889638.671477511,1,-243217,-25412404,35702853
1569889639.674984129,1,-253535,-26178603,35766192
1569889640.678463523,1,-179762,-18733766,35723067
1569889641.681963509,1,-176354,-18707944,35724293
1569889642.685445294,1,-106841,-11647565,35692684
1569889643.688943077,1,-184937,-19386216,35720985
1569889644.692420190,1,-222391,-23188166,35742179
1569889645.695889532,1,-187366,-19853974,35746712
1569889646.699400176,1,-175534,-18550687,35732011
1569889647.702884987,1,-93904,-10428104,35684231
